place_id	name	formatted_address	latitude	longitude	formatted_phone_number	international_phone_number	website	permanently_closed	opening_hours	price_level	rating	url	utc_offset	vicinity
ChIJTzzTk7453YkRGb2i_ouLhhk	Hank Bacon, Md	1530 U.S. 9, Wappingers Falls, NY 12590, USA	415.918.146	-739.086.044	(845) 297-2511	+1 845-297-2511	http://www.healthquest.org/medical-practice/hqmp-home.aspx		{u'weekday_text': [u'Monday: 8:00 AM \u2013 8:00 PM', u'Tuesday: 8:00 AM \u2013 8:00 PM', u'Wednesday: 8:00 AM \u2013 8:00 PM', u'Thursday: 8:00 AM \u2013 8:00 PM', u'Friday: 8:00 AM \u2013 8:00 PM', u'Saturday: 8:00 AM \u2013 8:00 PM', u'Sunday: 8:00 AM \u2013 8:00 PM'], u'open_now': False, u'periods': [{u'close': {u'day': 0, u'time': u'2000'}, u'open': {u'day': 0, u'time': u'0800'}}, {u'close': {u'day': 1, u'time': u'2000'}, u'open': {u'day': 1, u'time': u'0800'}}, {u'close': {u'day': 2, u'time': u'2000'}, u'open': {u'day': 2, u'time': u'0800'}}, {u'close': {u'day': 3, u'time': u'2000'}, u'open': {u'day': 3, u'time': u'0800'}}, {u'close': {u'day': 4, u'time': u'2000'}, u'open': {u'day': 4, u'time': u'0800'}}, {u'close': {u'day': 5, u'time': u'2000'}, u'open': {u'day': 5, u'time': u'0800'}}, {u'close': {u'day': 6, u'time': u'2000'}, u'open': {u'day': 6, u'time': u'0800'}}]}			https://maps.google.com/?cid=1839310931216219417	-240	1530 U.S. 9, Wappingers Falls
ChIJTzzTk7453YkRNIYXqf3tv_M	Shantala Sonnad, Md	1530 U.S. 9, Wappingers Falls, NY 12590, USA	415.918.146	-739.086.044	(845) 297-2511	+1 845-297-2511	http://www.healthquest.org/medical-practice/hqmp-home.aspx		{u'weekday_text': [u'Monday: 8:00 AM \u2013 8:00 PM', u'Tuesday: 8:00 AM \u2013 8:00 PM', u'Wednesday: 8:00 AM \u2013 8:00 PM', u'Thursday: 8:00 AM \u2013 8:00 PM', u'Friday: 8:00 AM \u2013 8:00 PM', u'Saturday: 8:00 AM \u2013 8:00 PM', u'Sunday: 8:00 AM \u2013 8:00 PM'], u'open_now': False, u'periods': [{u'close': {u'day': 0, u'time': u'2000'}, u'open': {u'day': 0, u'time': u'0800'}}, {u'close': {u'day': 1, u'time': u'2000'}, u'open': {u'day': 1, u'time': u'0800'}}, {u'close': {u'day': 2, u'time': u'2000'}, u'open': {u'day': 2, u'time': u'0800'}}, {u'close': {u'day': 3, u'time': u'2000'}, u'open': {u'day': 3, u'time': u'0800'}}, {u'close': {u'day': 4, u'time': u'2000'}, u'open': {u'day': 4, u'time': u'0800'}}, {u'close': {u'day': 5, u'time': u'2000'}, u'open': {u'day': 5, u'time': u'0800'}}, {u'close': {u'day': 6, u'time': u'2000'}, u'open': {u'day': 6, u'time': u'0800'}}]}			https://maps.google.com/?cid=17564018745487623732	-240	1530 U.S. 9, Wappingers Falls
ChIJp83yBcZnxIkR-BeKF0jPoBc	St. Luke's Wind Gap Medical Center	487 E Moorestown Rd, Wind Gap, PA 18091, USA	4.083.143.099.999.990	-75.306.924	(484) 526-7850	+1 484-526-7850	http://www.slhn.org/Hospitals-Locations/Wind-Gap-Medical-Center				5	https://maps.google.com/?cid=1702588567685568504	-240	487 East Moorestown Road, Wind Gap
ChIJp1l8XqYP3YkRkZXqF97Ie_s	HealthAlliance Hospital: Mary's Avenue Campus	105 Marys Ave, Kingston, NY 12401, USA	419.210.118	-740.000.707	(845) 338-2500	+1 845-338-2500	http://www.hahv.org/find-care/locations/marys-ave-campus/				2.1	https://maps.google.com/?cid=18121298381864867217	-240	105 Marys Avenue, Kingston
ChIJVRePXBBkxIkRxL9W6C2D4hI	LVHN ExpressCARE at the Health Center at Bangor	1337 Blue Valley Dr, Pen Argyl, PA 18072, USA	4.087.423	-7.523.460.159.999.990	(610) 654-1200	+1 610-654-1200	http://www.lvhn.org/facilities_directions/health_centers/health_center_at_bangor		{u'weekday_text': [u'Monday: 8:00 AM \u2013 8:00 PM', u'Tuesday: 8:00 AM \u2013 8:00 PM', u'Wednesday: 8:00 AM \u2013 8:00 PM', u'Thursday: 8:00 AM \u2013 8:00 PM', u'Friday: 8:00 AM \u2013 8:00 PM', u'Saturday: 8:00 AM \u2013 4:00 PM', u'Sunday: 8:00 AM \u2013 4:00 PM'], u'open_now': False, u'periods': [{u'close': {u'day': 0, u'time': u'1600'}, u'open': {u'day': 0, u'time': u'0800'}}, {u'close': {u'day': 1, u'time': u'2000'}, u'open': {u'day': 1, u'time': u'0800'}}, {u'close': {u'day': 2, u'time': u'2000'}, u'open': {u'day': 2, u'time': u'0800'}}, {u'close': {u'day': 3, u'time': u'2000'}, u'open': {u'day': 3, u'time': u'0800'}}, {u'close': {u'day': 4, u'time': u'2000'}, u'open': {u'day': 4, u'time': u'0800'}}, {u'close': {u'day': 5, u'time': u'2000'}, u'open': {u'day': 5, u'time': u'0800'}}, {u'close': {u'day': 6, u'time': u'1600'}, u'open': {u'day': 6, u'time': u'0800'}}]}		4	https://maps.google.com/?cid=1360794270614077380	-240	1337 Blue Valley Drive, Pen Argyl
ChIJGUHXo38P3YkR0l4YoxZPH-U	MDS at Emergency One	40 Hurley Ave # 4, Kingston, NY 12401, USA	4.193.627.979.999.990	-740.273.752	(845) 338-5296	+1 845-338-5296						https://maps.google.com/?cid=16510001717607685842	-240	40 Hurley Avenue # 4, Kingston
ChIJizYkOXxAxIkRHPOQraxplKM	St Luke's OccuMed Resources	153 Brodhead Rd, Bethlehem, PA 18017, USA	406.732.072	-753.838.705	(610) 954-3005	+1 610-954-3005	http://www.slhn.org/				2	https://maps.google.com/?cid=11787162315102679836	-240	153 Brodhead Road, Bethlehem
ChIJ____-jPZxIkRmukapjujAWk	Pyone Myat Mon, MD	521, 521 Ash St, Dunmore, PA 18509, USA	4.141.701.769.999.990	-7.565.044.800.000.000	(570) 344-2244	+1 570-344-2244	http://www.commonwealthhealth.net/				5	https://maps.google.com/?cid=7566508325544323482	-240	521, 521 Ash Street, Dunmore
ChIJo1eygXFqwYkRT8C7NgGiKm8	Deborah Heart and Lung Center	200 Trenton Rd, Browns Mills, NJ 08015, USA	399.775.402	-7.458.519.360.000.000	(609) 893-6611	+1 609-893-6611	http://www.demanddeborah.org/		{u'weekday_text': [u'Monday: Open 24 hours', u'Tuesday: Open 24 hours', u'Wednesday: Open 24 hours', u'Thursday: Open 24 hours', u'Friday: Open 24 hours', u'Saturday: Open 24 hours', u'Sunday: Open 24 hours'], u'open_now': True, u'periods': [{u'open': {u'day': 0, u'time': u'0000'}}]}		3.9	https://maps.google.com/?cid=8010393013328789583	-240	200 Trenton Road, Browns Mills
ChIJbeyaPJ4uw4kRVPHGbALPXhQ	Catskill Radiation Oncology	70 Hatfield Ln, Goshen, NY 10924, USA	4.139.465.739.999.990	-743.401.514	(845) 291-3623	+1 845-291-3623						https://maps.google.com/?cid=1467838137891221844	-240	70 Hatfield Lane, Goshen
ChIJ_yF3CTYO3YkRUtrp0z6WPkY	Rockland County Psychiatric	Kingston, NY 12401, USA	41.940.546	-73.976.417	(845) 339-8740	+1 845-339-8740						https://maps.google.com/?cid=5061648227798473298	-240	Kingston
ChIJRcAPIpXc3IkRfV6pAD09XHU	Ulster County Healthy Start	6 Healthy Way, Ellenville, NY 12428, USA	417.317.879	-74.378.953	(845) 647-7743	+1 845-647-7743					5	https://maps.google.com/?cid=8456701532508348029	-240	6 Healthy Way, Ellenville
ChIJiyNSwAw-3YkRyDIjAz5ByG4	HRHCare Poughkeepsie	75 Washington St, Poughkeepsie, NY 12601, USA	417.085.043	-739.284.715	(845) 790-7990	+1 845-790-7990	http://www.hrhcare.org/healthcenters/poughkeepsie-washington/		{u'weekday_text': [u'Monday: 8:00 AM \u2013 7:00 PM', u'Tuesday: 8:00 AM \u2013 7:00 PM', u'Wednesday: 8:00 AM \u2013 7:00 PM', u'Thursday: 8:00 AM \u2013 7:00 PM', u'Friday: 8:00 AM \u2013 5:00 PM', u'Saturday: 9:00 AM \u2013 2:00 PM', u'Sunday: Closed'], u'open_now': False, u'periods': [{u'close': {u'day': 1, u'time': u'1900'}, u'open': {u'day': 1, u'time': u'0800'}}, {u'close': {u'day': 2, u'time': u'1900'}, u'open': {u'day': 2, u'time': u'0800'}}, {u'close': {u'day': 3, u'time': u'1900'}, u'open': {u'day': 3, u'time': u'0800'}}, {u'close': {u'day': 4, u'time': u'1900'}, u'open': {u'day': 4, u'time': u'0800'}}, {u'close': {u'day': 5, u'time': u'1700'}, u'open': {u'day': 5, u'time': u'0800'}}, {u'close': {u'day': 6, u'time': u'1400'}, u'open': {u'day': 6, u'time': u'0900'}}]}		4	https://maps.google.com/?cid=7982702074110620360	-240	75 Washington Street, Poughkeepsie
ChIJi1_MaKUpw4kRNcSzJKq26DQ	Re Pro Med Systems	NY-17M, Chester, NY 10918, USA	413.545.941	-742.549.688	(845) 469-1711	+1 845-469-1711						https://maps.google.com/?cid=3812497926445581365	-240	New York 17M, Chester
ChIJnbOjQ87E3IkRt6md-1GWkIw	Ellenville Regional Hospital	10 Healthy Way, Ellenville, NY 12428, USA	417.326.957	-743.791.562	(845) 647-6400	+1 845-647-6400	http://www.ellenvilleregional.org/		{u'weekday_text': [u'Monday: Open 24 hours', u'Tuesday: Open 24 hours', u'Wednesday: Open 24 hours', u'Thursday: Open 24 hours', u'Friday: Open 24 hours', u'Saturday: Open 24 hours', u'Sunday: Open 24 hours'], u'open_now': True, u'periods': [{u'open': {u'day': 0, u'time': u'0000'}}]}		3	https://maps.google.com/?cid=10128760840814176695	-240	10 Healthy Way, Ellenville
ChIJrfl8_5I73YkRjYCsXgfm6fI	Crystal Run Healthcare Milton	1687 US-9W, Milton, NY 12547, USA	41.641.977	-73.962.419	(845) 795-5333	+1 845-795-5333	http://www.crystalrunhealthcare.com/locations/milton		{u'weekday_text': [u'Monday: 7:30 AM \u2013 6:00 PM', u'Tuesday: 7:30 AM \u2013 6:00 PM', u'Wednesday: 7:30 AM \u2013 6:00 PM', u'Thursday: 7:30 AM \u2013 6:00 PM', u'Friday: 7:30 AM \u2013 6:00 PM', u'Saturday: Closed', u'Sunday: Closed'], u'open_now': False, u'periods': [{u'close': {u'day': 1, u'time': u'1800'}, u'open': {u'day': 1, u'time': u'0730'}}, {u'close': {u'day': 2, u'time': u'1800'}, u'open': {u'day': 2, u'time': u'0730'}}, {u'close': {u'day': 3, u'time': u'1800'}, u'open': {u'day': 3, u'time': u'0730'}}, {u'close': {u'day': 4, u'time': u'1800'}, u'open': {u'day': 4, u'time': u'0730'}}, {u'close': {u'day': 5, u'time': u'1800'}, u'open': {u'day': 5, u'time': u'0730'}}]}		1	https://maps.google.com/?cid=17503774346079666317	-240	1687 U.S. 9W, Milton
ChIJq00aQqki3YkRALlAA8nnF64	Molly Cowgill, Md	652 NY-299 #102, Highland, NY 12528, USA	41.738.585	-740.369.259	(845) 883-6883	+1 845-883-6883	http://www.healthquest.org/medical-practice/hqmp-home.aspx				5	https://maps.google.com/?cid=12544750137592822016	-240	652 New York 299 #102, Highland
ChIJZygHSOvmw4kRGOiEpHPVf7Q	University Medical Center of Princeton	1 Plainsboro Rd, Plainsboro Township, NJ 08536, USA	403.402.321	-7.462.349.080.000.000	(609) 853-6500	+1 609-853-6500	http://www.princetonhcs.org/		{u'weekday_text': [u'Monday: Open 24 hours', u'Tuesday: Open 24 hours', u'Wednesday: Open 24 hours', u'Thursday: Open 24 hours', u'Friday: Open 24 hours', u'Saturday: Open 24 hours', u'Sunday: Open 24 hours'], u'open_now': True, u'periods': [{u'open': {u'day': 0, u'time': u'0000'}}]}		3.1	https://maps.google.com/?cid=13006348941527410712	-240	1 Plainsboro Road, Plainsboro Township
ChIJTzzTk7453YkR-ww1wBFkq_4	Claire Mccarthy, Md	1530 U.S. 9, Wappingers Falls, NY 12590, USA	415.918.146	-739.086.044	(845) 297-2511	+1 845-297-2511	http://www.healthquest.org/medical-practice/hqmp-home.aspx		{u'weekday_text': [u'Monday: 8:00 AM \u2013 8:00 PM', u'Tuesday: 8:00 AM \u2013 8:00 PM', u'Wednesday: 8:00 AM \u2013 8:00 PM', u'Thursday: 8:00 AM \u2013 8:00 PM', u'Friday: 8:00 AM \u2013 8:00 PM', u'Saturday: 8:00 AM \u2013 8:00 PM', u'Sunday: 8:00 AM \u2013 8:00 PM'], u'open_now': False, u'periods': [{u'close': {u'day': 0, u'time': u'2000'}, u'open': {u'day': 0, u'time': u'0800'}}, {u'close': {u'day': 1, u'time': u'2000'}, u'open': {u'day': 1, u'time': u'0800'}}, {u'close': {u'day': 2, u'time': u'2000'}, u'open': {u'day': 2, u'time': u'0800'}}, {u'close': {u'day': 3, u'time': u'2000'}, u'open': {u'day': 3, u'time': u'0800'}}, {u'close': {u'day': 4, u'time': u'2000'}, u'open': {u'day': 4, u'time': u'0800'}}, {u'close': {u'day': 5, u'time': u'2000'}, u'open': {u'day': 5, u'time': u'0800'}}, {u'close': {u'day': 6, u'time': u'2000'}, u'open': {u'day': 6, u'time': u'0800'}}]}			https://maps.google.com/?cid=18350871134053141755	-240	1530 U.S. 9, Wappingers Falls
ChIJ35noKX9AxIkRwJYIKmqnaYk	American Cancer Society	3893 Adler Pl #170, Bethlehem, PA 18017, USA	406.704.164	-7.538.330.719.999.990	(888) 227-5445	+1 888-227-5445	http://www.cancer.org/myacs/index		{u'weekday_text': [u'Monday: 8:00 AM \u2013 4:30 PM', u'Tuesday: 8:00 AM \u2013 4:30 PM', u'Wednesday: 8:00 AM \u2013 4:30 PM', u'Thursday: 8:00 AM \u2013 4:30 PM', u'Friday: 8:00 AM \u2013 4:30 PM', u'Saturday: Closed', u'Sunday: Closed'], u'open_now': False, u'periods': [{u'close': {u'day': 1, u'time': u'1630'}, u'open': {u'day': 1, u'time': u'0800'}}, {u'close': {u'day': 2, u'time': u'1630'}, u'open': {u'day': 2, u'time': u'0800'}}, {u'close': {u'day': 3, u'time': u'1630'}, u'open': {u'day': 3, u'time': u'0800'}}, {u'close': {u'day': 4, u'time': u'1630'}, u'open': {u'day': 4, u'time': u'0800'}}, {u'close': {u'day': 5, u'time': u'1630'}, u'open': {u'day': 5, u'time': u'0800'}}]}			https://maps.google.com/?cid=9901629330164324032	-240	3893 Adler Place #170, Bethlehem
ChIJyyKkC9853YkRZYfmtI7U_ZQ	Lice Clinics of America - Hudson Valley	1207 Route 9 #8, Wappingers Falls, NY 12590, USA	415.699.029	-739.092.814	(845) 218-1517	+1 845-218-1517	http://lcahudsonvalley.com/		{u'weekday_text': [u'Monday: 10:00 AM \u2013 8:00 PM', u'Tuesday: 10:00 AM \u2013 8:00 PM', u'Wednesday: 10:00 AM \u2013 8:00 PM', u'Thursday: 10:00 AM \u2013 8:00 PM', u'Friday: 10:00 AM \u2013 8:00 PM', u'Saturday: 10:00 AM \u2013 8:00 PM', u'Sunday: 10:00 AM \u2013 8:00 PM'], u'open_now': False, u'periods': [{u'close': {u'day': 0, u'time': u'2000'}, u'open': {u'day': 0, u'time': u'1000'}}, {u'close': {u'day': 1, u'time': u'2000'}, u'open': {u'day': 1, u'time': u'1000'}}, {u'close': {u'day': 2, u'time': u'2000'}, u'open': {u'day': 2, u'time': u'1000'}}, {u'close': {u'day': 3, u'time': u'2000'}, u'open': {u'day': 3, u'time': u'1000'}}, {u'close': {u'day': 4, u'time': u'2000'}, u'open': {u'day': 4, u'time': u'1000'}}, {u'close': {u'day': 5, u'time': u'2000'}, u'open': {u'day': 5, u'time': u'1000'}}, {u'close': {u'day': 6, u'time': u'2000'}, u'open': {u'day': 6, u'time': u'1000'}}]}		5	https://maps.google.com/?cid=10735970796106581861	-240	1207 Route 9 #8, Wappingers Falls
ChIJPclmcTR6xIkRVh9g0UMQ-yE	Warren Hospital Pinnacle Lab	500 Greenwich St, Belvidere, NJ 07823, USA	4.082.256.110.000.000	-7.507.903.759.999.990	(908) 475-0186	+1 908-475-0186						https://maps.google.com/?cid=2448568705867587414	-240	500 Greenwich Street, Belvidere
ChIJY0CZVwODw4kR57jO2WpFdyI	Hackettstown Community Hospital	651 Willow Grove St, Hackettstown, NJ 07840, USA	408.617.149	-748.160.189	(908) 852-5100	+1 908-852-5100	http://www.hrmcnj.org/					https://maps.google.com/?cid=2483530044741171431	-240	651 Willow Grove Street, Hackettstown
ChIJoSHZhNAX3YkR2kazDjekCkk	FirstCare Walk-In Medical Center	222 NY-299, Highland, NY 12528, USA	417.430.133	-7.399.601.729.999.990	(845) 691-3627	+1 845-691-3627	http://www.firstcaremedcenter.com/		{u'weekday_text': [u'Monday: 8:00 AM \u2013 7:00 PM', u'Tuesday: 8:00 AM \u2013 7:00 PM', u'Wednesday: 8:00 AM \u2013 7:00 PM', u'Thursday: 8:00 AM \u2013 7:00 PM', u'Friday: 8:00 AM \u2013 7:00 PM', u'Saturday: 10:00 AM \u2013 4:00 PM', u'Sunday: 10:00 AM \u2013 4:00 PM'], u'open_now': False, u'periods': [{u'close': {u'day': 0, u'time': u'1600'}, u'open': {u'day': 0, u'time': u'1000'}}, {u'close': {u'day': 1, u'time': u'1900'}, u'open': {u'day': 1, u'time': u'0800'}}, {u'close': {u'day': 2, u'time': u'1900'}, u'open': {u'day': 2, u'time': u'0800'}}, {u'close': {u'day': 3, u'time': u'1900'}, u'open': {u'day': 3, u'time': u'0800'}}, {u'close': {u'day': 4, u'time': u'1900'}, u'open': {u'day': 4, u'time': u'0800'}}, {u'close': {u'day': 5, u'time': u'1900'}, u'open': {u'day': 5, u'time': u'0800'}}, {u'close': {u'day': 6, u'time': u'1600'}, u'open': {u'day': 6, u'time': u'1000'}}]}		3.8	https://maps.google.com/?cid=5263199670912632538	-240	222 New York 299, Highland
ChIJA2I4cifGxokRispplQZsbi4	Pennsylvania Hospital	800 Spruce St, Philadelphia, PA 19107, USA	399.453.939	-751.555.553	(215) 829-3000	+1 215-829-3000	http://www.pennmedicine.org/pahosp/		{u'weekday_text': [u'Monday: Open 24 hours', u'Tuesday: Open 24 hours', u'Wednesday: Open 24 hours', u'Thursday: Open 24 hours', u'Friday: Open 24 hours', u'Saturday: Open 24 hours', u'Sunday: Open 24 hours'], u'open_now': True, u'periods': [{u'open': {u'day': 0, u'time': u'0000'}}]}		4.1	https://maps.google.com/?cid=3345730348715199114	-240	800 Spruce Street, Philadelphia
ChIJ6QiJtYSIxIkRcpHrUBsYGbI	Renal Treatment Center Inc	447 Office Plz, Stroudsburg, PA 18360, USA	41.004.762	-75.161.822	(570) 476-5630	+1 570-476-5630						https://maps.google.com/?cid=12833315118769738098	-240	447 Office Plz, Stroudsburg
ChIJs7BLlKQP3YkRmFZVhzFmPhg	health aliance Mary's ave. Hospital	Marys Ave, Kingston, NY 12401, USA	41.922.518	-73.999.425	(845) 338-2500	+1 845-338-2500			{u'weekday_text': [u'Monday: Open 24 hours', u'Tuesday: Open 24 hours', u'Wednesday: Open 24 hours', u'Thursday: Open 24 hours', u'Friday: Open 24 hours', u'Saturday: Open 24 hours', u'Sunday: Open 24 hours'], u'open_now': True, u'periods': [{u'open': {u'day': 0, u'time': u'0000'}}]}			https://maps.google.com/?cid=1746946068376278680	-240	Marys Avenue, Kingston
ChIJ_y4HX4JYwokR_rR9fGqCvSk	CityMD	2398 Broadway, New York, NY 10024, USA	40.789.389	-739.753.233	(212) 721-2111	+1 212-721-2111	http://www.citymd.com/		{u'weekday_text': [u'Monday: 8:00 AM \u2013 10:00 PM', u'Tuesday: 8:00 AM \u2013 10:00 PM', u'Wednesday: 8:00 AM \u2013 10:00 PM', u'Thursday: 8:00 AM \u2013 10:00 PM', u'Friday: 8:00 AM \u2013 10:00 PM', u'Saturday: 9:00 AM \u2013 9:00 PM', u'Sunday: 9:00 AM \u2013 9:00 PM'], u'open_now': False, u'periods': [{u'close': {u'day': 0, u'time': u'2100'}, u'open': {u'day': 0, u'time': u'0900'}}, {u'close': {u'day': 1, u'time': u'2200'}, u'open': {u'day': 1, u'time': u'0800'}}, {u'close': {u'day': 2, u'time': u'2200'}, u'open': {u'day': 2, u'time': u'0800'}}, {u'close': {u'day': 3, u'time': u'2200'}, u'open': {u'day': 3, u'time': u'0800'}}, {u'close': {u'day': 4, u'time': u'2200'}, u'open': {u'day': 4, u'time': u'0800'}}, {u'close': {u'day': 5, u'time': u'2200'}, u'open': {u'day': 5, u'time': u'0800'}}, {u'close': {u'day': 6, u'time': u'2100'}, u'open': {u'day': 6, u'time': u'0900'}}]}		4.2	https://maps.google.com/?cid=3007703520020116734	-240	2398 Broadway, New York
ChIJR4rtGO9txIkRVkHb_3XW-Ng	Planned Parenthood - Washington Health Center	66 E Washington Ave, Washington, NJ 07882, USA	407.590.065	-749.779.317	(908) 454-3000	+1 908-454-3000	https://www.plannedparenthood.org/health-center/new-jersey/washington/07882/washington-health-center-2598-90900?utm_campaign=washington-health-center&utm_medium=organic&utm_source=local-listing		{u'weekday_text': [u'Monday: Closed', u'Tuesday: Closed', u'Wednesday: 11:00 AM \u2013 7:00 PM', u'Thursday: Closed', u'Friday: 9:00 AM \u2013 5:00 PM', u'Saturday: 9:00 AM \u2013 3:00 PM', u'Sunday: Closed'], u'open_now': False, u'periods': [{u'close': {u'day': 3, u'time': u'1900'}, u'open': {u'day': 3, u'time': u'1100'}}, {u'close': {u'day': 5, u'time': u'1700'}, u'open': {u'day': 5, u'time': u'0900'}}, {u'close': {u'day': 6, u'time': u'1500'}, u'open': {u'day': 6, u'time': u'0900'}}]}		3	https://maps.google.com/?cid=15634481908708753750	-240	66 East Washington Avenue, Washington
ChIJz_bwQ7RnxIkR67GKYfuAZ-o	Blue Valley Family Practice	951 Male Rd, Wind Gap, PA 18091, USA	408.388.179	-752.977.689	(610) 654-1000	+1 610-654-1000	http://www.eastonphysician.com/blue-valley-family-practice/physician-practices-home.aspx		{u'weekday_text': [u'Monday: 8:00 AM \u2013 5:00 PM', u'Tuesday: 8:00 AM \u2013 5:00 PM', u'Wednesday: 8:00 AM \u2013 5:00 PM', u'Thursday: 8:00 AM \u2013 5:00 PM', u'Friday: 8:00 AM \u2013 5:00 PM', u'Saturday: 8:00 AM \u2013 4:00 PM', u'Sunday: 8:00 AM \u2013 4:00 PM'], u'open_now': False, u'periods': [{u'close': {u'day': 0, u'time': u'1600'}, u'open': {u'day': 0, u'time': u'0800'}}, {u'close': {u'day': 1, u'time': u'1700'}, u'open': {u'day': 1, u'time': u'0800'}}, {u'close': {u'day': 2, u'time': u'1700'}, u'open': {u'day': 2, u'time': u'0800'}}, {u'close': {u'day': 3, u'time': u'1700'}, u'open': {u'day': 3, u'time': u'0800'}}, {u'close': {u'day': 4, u'time': u'1700'}, u'open': {u'day': 4, u'time': u'0800'}}, {u'close': {u'day': 5, u'time': u'1700'}, u'open': {u'day': 5, u'time': u'0800'}}, {u'close': {u'day': 6, u'time': u'1600'}, u'open': {u'day': 6, u'time': u'0800'}}]}		3.5	https://maps.google.com/?cid=16890610744637960683	-240	951 Male Road, Wind Gap
ChIJ2_js3DPZxIkRFXc-ASS2QKc	The Scranton Endoscopy Center	517 Ash St, Scranton, PA 18509, USA	41.417.117	-7.565.161.900.000.000	(570) 906-8400	+1 570-906-8400	http://scrantonendoscopy.com/?cid=list_amsg_centers_yext_link_2017					https://maps.google.com/?cid=12051832868599396117	-240	517 Ash Street, Scranton
ChIJewJ0PHxAxIkRp72t4Tgzvrk	St. Luke's North - Walk-In Care & Outpatient Services	153 Brodhead Rd, Bethlehem, PA 18017, USA	406.731.573	-753.838.246	(484) 526-3000	+1 484-526-3000					2	https://maps.google.com/?cid=13384191461989137831	-240	153 Brodhead Road, Bethlehem
ChIJqY-zI0a3xIkRG4nGaJlXA2Y	Advanced Inpatient Medicine	183A Maines Rd, Lakeville, PA 18438, USA	414.568.678	-7.526.005.380.000.000	(570) 647-8990	+1 570-647-8990	http://advancedinpatientmedicine.com/					https://maps.google.com/?cid=7350815333198235931	-240	183A Maines Road, Lakeville
ChIJhfTy0oKIxIkRYvfy_nrDZd0	Coordinated Health Family Medicine and Care on Demand	511 Van Gordon St, East Stroudsburg, PA 18301, USA	4.100.468.899.999.990	-75.158.068	(570) 420-8080	+1 570-420-8080	http://coordinatedhealth.com/		{u'weekday_text': [u'Monday: 7:00 AM \u2013 8:00 PM', u'Tuesday: 7:00 AM \u2013 8:00 PM', u'Wednesday: 7:00 AM \u2013 8:00 PM', u'Thursday: 7:00 AM \u2013 8:00 PM', u'Friday: 7:00 AM \u2013 8:00 PM', u'Saturday: 8:00 AM \u2013 5:00 PM', u'Sunday: 8:00 AM \u2013 5:00 PM'], u'open_now': False, u'periods': [{u'close': {u'day': 0, u'time': u'1700'}, u'open': {u'day': 0, u'time': u'0800'}}, {u'close': {u'day': 1, u'time': u'2000'}, u'open': {u'day': 1, u'time': u'0700'}}, {u'close': {u'day': 2, u'time': u'2000'}, u'open': {u'day': 2, u'time': u'0700'}}, {u'close': {u'day': 3, u'time': u'2000'}, u'open': {u'day': 3, u'time': u'0700'}}, {u'close': {u'day': 4, u'time': u'2000'}, u'open': {u'day': 4, u'time': u'0700'}}, {u'close': {u'day': 5, u'time': u'2000'}, u'open': {u'day': 5, u'time': u'0700'}}, {u'close': {u'day': 6, u'time': u'1700'}, u'open': {u'day': 6, u'time': u'0800'}}]}			https://maps.google.com/?cid=15953372188060612450	-240	511 Van Gordon Street, East Stroudsburg
